Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
849000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
849000,00000156,false,Rx,0,6,FF,FC,00,00,07,39,00,00,
849000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
849000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
849000,000001A6,false,Rx,0,8,02,00,00,4C,57,80,00,01,
850000,00000097,false,Rx,0,8,80,20,10,01,FF,00,00,0E,
0,00000158,false,Rx,0,8,12,C7,05,57,12,C7,C2,2D,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
855000,0000013F,false,Rx,0,8,00,C5,00,C6,00,00,00,3F,
855000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,0000017C,false,Rx,0,8,00,00,05,5C,48,00,00,3F,
0,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
859000,00000156,false,Rx,0,6,FF,FC,00,00,07,0C,00,00,
859000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
859000,00000097,false,Rx,0,8,80,60,10,01,FC,00,00,1C,
863000,00000158,false,Rx,0,8,12,C5,05,58,12,C5,C2,3F,
863000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,00,C1,00,C6,FF,EC,00,0E,
865000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,0000017C,false,Rx,0,8,00,00,05,5A,48,00,00,04,
0,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
866000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
866000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
866000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
866000,000001D0,false,Rx,0,8,26,3E,4C,3C,99,59,33,B1,
867000,000001DC,false,Rx,0,4,02,05,5A,26,00,00,00,00,
867000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
869000,00000156,false,Rx,0,6,FF,FD,00,01,07,19,00,00,
869000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
869000,000001A6,false,Rx,0,8,02,00,00,4C,52,80,00,15,
869000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
869000,00000309,false,Rx,0,8,13,B7,00,00,00,32,00,5C,
869000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
871000,00000378,false,Rx,0,8,07,40,E8,16,40,20,00,17,
871000,00000377,false,Rx,0,8,1C,06,B7,74,CC,00,D2,1F,
0,00000158,false,Rx,0,8,12,BE,05,58,12,BE,C2,02,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,00,C1,00,C6,00,00,00,15,
875000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
0,0000017C,false,Rx,0,8,00,00,05,5A,48,00,00,13,
0,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
879000,00000156,false,Rx,0,6,FF,FC,00,01,07,29,00,00,
880000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,36,
881000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,12,C0,05,58,12,C0,C2,1B,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,21,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,00,C1,00,C6,00,00,00,24,
886000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,0000017C,false,Rx,0,8,00,00,05,5A,48,00,00,22,
0,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
886000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
886000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
886000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,26,32,4C,64,99,31,33,34,
0,000001DC,false,Rx,0,4,02,05,5A,35,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
889000,00000156,false,Rx,0,6,FF,FC,00,00,07,39,00,00,
889000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
889000,000001A6,false,Rx,0,8,02,00,00,4C,52,80,00,24,
889000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,0C,
892000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
893000,00000158,false,Rx,0,8,12,C0,05,57,12,C0,C2,2B,
893000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
894000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,30,
894000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
894000,0000013F,false,Rx,0,8,00,C1,00,C6,00,00,00,33,
894000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
0,0000017C,false,Rx,0,8,00,00,05,5A,48,00,00,31,
0,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
898000,00000156,false,Rx,0,6,FF,FC,00,01,07,0B,00,00,
900000,00000097,false,Rx,0,8,80,20,10,01,FC,00,00,10,
903000,00000158,false,Rx,0,8,12,BB,05,55,12,BB,C2,38,
903000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
903000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
905000,0000013F,false,Rx,0,8,00,C2,00,C7,FF,EC,00,0C,
905000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
906000,0000017C,false,Rx,0,8,00,00,05,58,48,00,00,06,
906000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
906000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
906000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
906000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
907000,000001D0,false,Rx,0,8,26,30,4C,58,99,31,32,25,
907000,000001DC,false,Rx,0,4,02,05,58,0A,00,00,00,00,
907000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
907000,0000033D,false,Rx,0,4,01,40,00,2E,00,00,00,00,
908000,00000156,false,Rx,0,6,FF,FC,00,00,07,1B,00,00,
909000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
909000,000001A6,false,Rx,0,8,02,00,00,4C,61,80,00,33,
909000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
909000,00000097,false,Rx,0,8,80,20,10,01,FE,00,00,2D,
0,00000158,false,Rx,0,8,12,B7,05,55,12,B7,C2,03,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
914000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
915000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
915000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
915000,0000013F,false,Rx,0,8,00,C2,00,C7,00,00,00,13,
915000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
915000,0000017C,false,Rx,0,8,00,00,05,58,48,00,00,15,
915000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
919000,00000156,false,Rx,0,6,FF,FD,00,00,07,29,00,00,
920000,00000097,false,Rx,0,8,80,20,10,01,FE,00,00,3C,
920000,0000030C,false,Rx,0,8,13,58,32,3C,01,60,90,04,
923000,00000158,false,Rx,0,8,12,BB,05,54,12,BB,C2,1B,
923000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,21,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
925000,0000013F,false,Rx,0,8,00,C2,00,C7,FF,F6,00,2F,
925000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
925000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
926000,0000017C,false,Rx,0,8,00,00,05,57,48,00,00,25,
926000,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
926000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
926000,000001D0,false,Rx,0,8,26,32,4C,5C,99,69,32,24,
926000,000001DC,false,Rx,0,4,02,05,57,1A,00,00,00,00,
927000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
929000,00000156,false,Rx,0,6,FF,FC,00,01,07,38,00,00,
929000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
929000,000001A6,false,Rx,0,8,02,00,00,50,4D,80,00,07,
929000,00000097,false,Rx,0,8,80,20,10,01,FD,00,00,00,
0,00000158,false,Rx,0,8,12,B6,05,54,12,B6,C2,24,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,30,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
935000,0000013F,false,Rx,0,8,00,C2,00,C7,00,00,00,31,
935000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,0000017C,false,Rx,0,8,00,00,05,57,48,00,00,34,
0,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
936000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
938000,00000156,false,Rx,0,6,FF,FC,00,01,07,0B,00,00,
939000,00000097,false,Rx,0,8,80,60,10,01,FC,00,00,1C,
943000,00000158,false,Rx,0,8,12,AC,05,53,12,AC,C2,3A,
943000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
945000,0000013F,false,Rx,0,8,00,C2,00,C7,00,00,00,04,
945000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
945000,0000017C,false,Rx,0,8,00,00,05,57,48,00,00,07,
945000,0000018E,false,Rx,0,3,00,07,37,00,00,00,00,00,
946000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,26,1E,4C,54,99,31,31,97,
0,000001DC,false,Rx,0,4,02,05,57,29,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
0,00000320,false,Rx,0,3,00,00,21,00,00,00,00,00,
947000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
947000,00000324,false,Rx,0,8,7D,47,2D,38,3C,F9,00,2D,
948000,0000037C,false,Rx,0,8,EA,00,EB,33,00,01,00,28,
948000,000003D7,false,Rx,0,8,B0,00,00,00,00,00,00,7F,
948000,00000400,false,Rx,0,5,00,00,00,00,22,00,00,00,
948000,00000156,false,Rx,0,6,FF,FC,00,01,07,1A,00,00,
948000,00000406,false,Rx,0,5,00,00,00,01,0D,00,00,00,
949000,0000040C,false,Rx,0,8,49,03,40,1D,4B,03,40,2E,
949000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
949000,000001A6,false,Rx,0,8,02,00,00,50,4F,80,00,14,
949000,00000097,false,Rx,0,8,80,60,10,01,FC,00,00,2B,
950000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
950000,00000454,false,Rx,0,6,37,F5,02,29,90,25,00,00,
0,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,23,00,
0,000006C1,false,Rx,0,1,14,00,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,12,AC,05,52,12,AC,C2,0E,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
955000,0000013F,false,Rx,0,8,00,C3,00,C8,FF,E2,00,13,
955000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
956000,0000017C,false,Rx,0,8,00,00,05,54,48,00,00,19,
956000,0000018E,false,Rx,0,3,00,00,01,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,FF,FC,00,01,07,29,00,00,
960000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,39,
0,00000158,false,Rx,0,8,12,AD,05,4F,12,AD,C2,1F,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
965000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,21,
965000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
965000,0000013F,false,Rx,0,8,00,C3,00,C8,00,00,00,20,
965000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,0000017C,false,Rx,0,8,00,00,05,54,48,00,00,28,
0,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
966000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
966000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
966000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
967000,000001D0,false,Rx,0,8,26,30,4C,54,98,D9,31,B0,
967000,000001DC,false,Rx,0,4,02,05,54,3B,00,00,00,00,
967000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
968000,00000156,false,Rx,0,6,FF,FC,00,00,07,39,00,00,
969000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
969000,000001A6,false,Rx,0,8,02,00,00,50,49,80,00,29,
969000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
969000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,0B,
969000,00000374,false,Rx,0,7,00,00,00,00,00,00,28,00,
969000,00000309,false,Rx,0,8,13,9B,00,00,00,32,00,69,
969000,00000377,false,Rx,0,8,1C,06,B7,74,CC,00,D2,2E,
971000,00000378,false,Rx,0,8,07,40,E8,16,40,20,00,26,
973000,00000158,false,Rx,0,8,12,A5,05,4F,12,A5,C2,2E,
973000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
973000,00000421,false,Rx,0,5,00,00,00,01,1F,00,00,00,
975000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,30,
975000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
975000,0000013F,false,Rx,0,8,00,C3,00,C8,FF,F6,00,3C,
975000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
975000,0000017C,false,Rx,0,8,00,00,05,53,48,00,00,38,
975000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
978000,00000156,false,Rx,0,6,FF,FC,00,00,07,0C,00,00,
979000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,19,
980000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,12,A1,05,4F,12,A1,C2,35,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
985000,0000013F,false,Rx,0,8,00,C3,00,C8,00,00,00,02,
985000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
0,0000017C,false,Rx,0,8,00,00,05,53,48,00,00,0B,
0,0000018E,false,Rx,0,3,00,03,3B,00,00,00,00,00,
986000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
986000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
986000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
987000,000001D0,false,Rx,0,8,26,3C,4C,58,98,E1,31,7B,
0,000001DC,false,Rx,0,4,02,05,53,0F,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
988000,00000156,false,Rx,0,6,FF,FC,00,01,07,1A,00,00,
988000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
989000,000001A6,false,Rx,0,8,02,00,00,50,53,80,00,3D,
989000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,23,
989000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
991000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,12,A3,05,4F,12,A3,C2,04,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
995000,0000013F,false,Rx,0,8,00,C4,00,C9,FF,CE,00,17,
995000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
0,0000017C,false,Rx,0,8,00,00,05,4E,48,00,00,10,
0,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
998000,00000156,false,Rx,0,6,FF,FC,00,01,07,29,00,00,
999000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,37,
2000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
2000,00000158,false,Rx,0,8,12,9E,05,4D,12,9E,C2,11,
2000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
5000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,21,
5000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
5000,0000013F,false,Rx,0,8,00,C4,00,C9,00,00,00,2E,
5000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,20,
0,0000017C,false,Rx,0,8,00,00,05,4E,48,00,00,2F,
0,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
6000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
6000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
6000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
6000,000001D0,false,Rx,0,8,26,22,4C,2C,99,31,32,BA,
6000,000001DC,false,Rx,0,4,02,05,4E,14,00,00,00,00,
7000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
7000,0000033D,false,Rx,0,4,01,40,00,3D,00,00,00,00,
8000,00000156,false,Rx,0,6,FF,FC,00,00,07,39,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
0,000001A6,false,Rx,0,8,02,00,00,50,57,80,00,0C,
9000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,0B,
0,00000158,false,Rx,0,8,12,94,05,4B,12,94,C2,26,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
12000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
15000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,30,
15000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
15000,0000013F,false,Rx,0,8,00,C4,00,C9,00,00,00,3D,
15000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
15000,0000017C,false,Rx,0,8,00,00,05,4E,48,00,00,3E,
16000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
18000,00000156,false,Rx,0,6,FF,FC,00,00,07,0C,00,00,
0,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,1A,
0,0000030C,false,Rx,0,8,13,58,32,3C,01,60,90,13,
22000,00000158,false,Rx,0,8,12,94,05,4A,12,94,C2,36,
22000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
25000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
25000,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
25000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
26000,0000013F,false,Rx,0,8,00,C4,00,CA,00,00,00,0F,
26000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
26000,0000017C,false,Rx,0,8,00,00,05,4E,48,00,00,01,
26000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
26000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
26000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
26000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,26,1E,4C,54,99,41,32,D1,
0,000001DC,false,Rx,0,4,02,05,4E,23,00,00,00,00,
27000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
28000,00000156,false,Rx,0,6,FF,FC,00,00,07,1B,00,00,
28000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
28000,000001A6,false,Rx,0,8,02,00,00,51,59,80,00,18,
30000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
30000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,2A,
0,00000158,false,Rx,0,8,12,94,05,4A,12,94,C2,09,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,00,C5,00,CA,FF,E2,00,1F,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,11,
35000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
35000,0000017C,false,Rx,0,8,00,00,05,4B,48,00,00,13,
35000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
38000,00000156,false,Rx,0,6,FF,FC,00,01,07,29,00,00,
39000,00000097,false,Rx,0,8,80,60,10,01,FC,00,00,3A,
0,00000158,false,Rx,0,8,12,8E,05,4A,12,8E,C2,16,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,21,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
45000,0000013F,false,Rx,0,8,00,C5,00,CA,00,00,00,2C,
45000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,0000017C,false,Rx,0,8,00,00,05,4B,48,00,00,22,
0,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
46000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
47000,000001D0,false,Rx,0,8,26,2C,4C,44,98,F1,32,42,
47000,000001DC,false,Rx,0,4,02,05,4B,35,00,00,00,00,
47000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
47000,00000320,false,Rx,0,3,00,00,30,00,00,00,00,00,
0,00000324,false,Rx,0,8,7D,47,2D,39,3C,09,00,3A,
0,0000037C,false,Rx,0,8,DD,00,DE,33,00,01,00,33,
48000,00000156,false,Rx,0,6,FF,FC,00,01,07,38,00,00,
49000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
49000,000001A6,false,Rx,0,8,02,00,00,51,4A,80,00,27,
49000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,0B,
0,00000158,false,Rx,0,8,12,94,05,49,12,94,C2,28,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,30,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
55000,0000013F,false,Rx,0,8,00,C5,00,CA,00,00,00,3B,
55000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
55000,0000017C,false,Rx,0,8,00,00,05,4B,48,00,00,31,
55000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000305,false,Rx,0,2,0E,11,00,00,00,00,00,00,
59000,00000156,false,Rx,0,6,FF,FC,00,01,07,0B,00,00,
60000,00000097,false,Rx,0,8,80,60,10,01,FD,00,00,1B,
0,00000158,false,Rx,0,8,12,A8,05,49,12,A8,C2,3D,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,03,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
66000,0000013F,false,Rx,0,8,00,C8,00,CB,FF,F6,00,07,
66000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
66000,0000017C,false,Rx,0,8,00,00,05,4A,48,00,00,05,
66000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
66000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
67000,000001D0,false,Rx,0,8,26,10,4C,38,99,11,31,C2,
67000,000001DC,false,Rx,0,4,02,05,4A,09,00,00,00,00,
67000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000156,false,Rx,0,6,FF,FC,00,00,07,1B,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
70000,000001A6,false,Rx,0,8,02,00,00,51,49,80,00,37,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
0,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
70000,00000309,false,Rx,0,8,13,81,00,00,00,31,00,74,
70000,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
70000,00000377,false,Rx,0,8,18,06,B7,74,CC,00,D2,31,
70000,00000378,false,Rx,0,8,07,40,E8,16,40,20,00,35,
71000,00000405,false,Rx,0,8,00,00,00,00,00,00,00,3C,
71000,00000428,false,Rx,0,7,00,00,00,00,00,00,37,00,
0,00000158,false,Rx,0,8,12,B6,05,4A,12,B6,C2,01,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,00000136,false,Rx,0,8,00,00,00,0B,00,00,00,12,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
74000,0000013F,false,Rx,0,8,00,C5,00,CB,00,00,00,1C,
74000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
76000,0000017C,false,Rx,0,8,00,00,05,4A,48,00,00,14,
76000,0000018E,false,Rx,0,3,00,07,0A,00,00,00,00,00,
79000,00000156,false,Rx,0,6,FF,FC,00,01,07,29,00,00,
79000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
79000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,37,
0,00000158,false,Rx,0,8,12,C2,05,50,12,C2,C2,1F,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
85000,0000013F,false,Rx,0,8,00,CF,00,CC,FF,D8,00,2D,
