Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
406000,00000156,false,Rx,0,6,00,1A,00,00,07,19,00,00,
406000,00000158,false,Rx,0,8,11,F9,05,1D,11,F9,A4,14,
406000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
406000,000001A6,false,Rx,0,8,02,00,40,4C,67,80,00,0C,
409000,0000018E,false,Rx,0,3,00,05,2A,00,00,00,00,00,
412000,00000097,false,Rx,0,8,81,A0,60,02,03,00,00,0A,
413000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
413000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
413000,0000013F,false,Rx,0,8,01,11,01,14,FF,CE,00,31,
414000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
414000,0000017C,false,Rx,0,8,00,00,05,17,48,00,00,38,
415000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
415000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
415000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
415000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,3B,00,
415000,00000156,false,Rx,0,6,00,1A,00,01,07,27,00,00,
417000,00000158,false,Rx,0,8,11,FC,05,1F,11,FC,A4,2B,
417000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
417000,000001D0,false,Rx,0,8,24,9E,48,C4,92,C9,25,0A,
417000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
418000,0000030C,false,Rx,0,8,12,B1,16,46,01,60,90,18,
418000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
423000,00000097,false,Rx,0,8,81,A0,60,02,02,00,00,1A,
423000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,00,
423000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
423000,0000013F,false,Rx,0,8,01,11,01,14,00,00,00,0C,
424000,0000017C,false,Rx,0,8,00,00,05,17,48,00,00,0B,
424000,000001DC,false,Rx,0,4,02,05,17,0F,00,00,00,00,
424000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
425000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
426000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
426000,00000156,false,Rx,0,6,00,1A,00,01,07,36,00,00,
426000,00000158,false,Rx,0,8,11,FF,05,1E,11,FF,A4,35,
426000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
427000,000001A6,false,Rx,0,8,02,00,40,47,67,80,00,10,
427000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,35,
429000,0000018E,false,Rx,0,3,00,03,0E,00,00,00,00,00,
432000,00000097,false,Rx,0,8,81,A0,70,02,00,00,00,2A,
433000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,1F,
433000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
434000,0000013F,false,Rx,0,8,01,13,01,15,FF,CE,00,10,
434000,0000017C,false,Rx,0,8,00,00,05,12,48,00,00,1F,
436000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
436000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
436000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
436000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
436000,00000156,false,Rx,0,6,00,1A,00,00,07,0A,00,00,
437000,00000158,false,Rx,0,8,11,F9,05,1E,11,F9,A4,04,
437000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
437000,000001B0,false,Rx,0,7,81,50,7F,FF,00,00,0A,00,
437000,000001D0,false,Rx,0,8,24,A2,48,DC,91,F9,24,65,
437000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
439000,0000018E,false,Rx,0,3,00,10,1F,00,00,00,00,00,
442000,00000305,false,Rx,0,2,0E,20,00,00,00,00,00,00,
442000,00000097,false,Rx,0,8,81,A0,70,02,00,00,00,39,
444000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,2E,
444000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
444000,0000013F,false,Rx,0,8,01,13,01,15,00,00,00,27,
444000,0000017C,false,Rx,0,8,00,00,05,12,48,00,00,2E,
444000,000001DC,false,Rx,0,4,02,05,12,13,00,00,00,00,
446000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
446000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
446000,00000156,false,Rx,0,6,00,1A,00,01,07,18,00,00,
446000,00000158,false,Rx,0,8,11,F9,05,1E,11,F9,A4,13,
446000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
446000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
447000,000001A6,false,Rx,0,8,02,00,40,47,68,80,00,2E,
448000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
453000,00000097,false,Rx,0,8,81,A0,70,01,FF,00,00,0F,
453000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
454000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
454000,0000013F,false,Rx,0,8,01,13,01,15,00,00,00,36,
454000,0000017C,false,Rx,0,8,00,00,05,12,48,00,00,3D,
455000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
455000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
456000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
456000,000001B0,false,Rx,0,7,81,50,7F,FF,00,00,19,00,
456000,00000156,false,Rx,0,6,00,1A,00,01,07,27,00,00,
456000,00000158,false,Rx,0,8,11,F9,05,1D,11,F9,A4,23,
456000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
456000,000001D0,false,Rx,0,8,24,94,49,6C,91,F1,24,35,
456000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
458000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
459000,0000018E,false,Rx,0,3,00,0F,3F,00,00,00,00,00,
462000,00000097,false,Rx,0,8,81,A0,70,02,00,00,00,1B,
463000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,00,
463000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
463000,0000013F,false,Rx,0,8,01,16,01,17,FF,88,00,06,
463000,0000017C,false,Rx,0,8,00,00,05,06,48,00,00,0D,
463000,000001DC,false,Rx,0,4,02,05,06,2F,00,00,00,00,
465000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
465000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
466000,00000156,false,Rx,0,6,00,1A,00,00,07,37,00,00,
466000,00000158,false,Rx,0,8,11,F9,05,1F,11,F9,A4,30,
466000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
467000,000001A6,false,Rx,0,8,02,00,40,47,56,80,00,30,
467000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,08,
467000,00000309,false,Rx,0,8,12,DF,00,00,00,30,00,73,
467000,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
467000,00000377,false,Rx,0,8,04,06,7D,74,B0,00,A2,34,
468000,00000378,false,Rx,0,8,08,11,02,13,40,60,00,39,
468000,0000018E,false,Rx,0,3,00,08,09,00,00,00,00,00,
468000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
472000,00000097,false,Rx,0,8,81,60,60,02,03,00,00,2C,
473000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,1F,
473000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
473000,0000013F,false,Rx,0,8,01,16,01,17,00,00,00,13,
473000,0000017C,false,Rx,0,8,00,00,05,06,48,00,00,1C,
475000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
475000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
475000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
476000,000001B0,false,Rx,0,7,81,50,7F,FF,00,00,28,00,
476000,00000156,false,Rx,0,6,00,1A,00,01,07,09,00,00,
476000,00000158,false,Rx,0,8,11,FB,05,22,11,FB,A4,0B,
476000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
476000,000001D0,false,Rx,0,8,24,A0,49,7C,91,B9,23,25,
477000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
477000,0000018E,false,Rx,0,3,00,08,18,00,00,00,00,00,
479000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
482000,00000097,false,Rx,0,8,81,60,60,02,06,00,00,38,
483000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,2E,
483000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
484000,0000013F,false,Rx,0,8,01,0F,01,11,01,04,00,2B,
484000,0000017C,false,Rx,0,8,00,00,05,20,48,00,00,2F,
484000,000001DC,false,Rx,0,4,02,05,20,32,00,00,00,00,
484000,00000320,false,Rx,0,3,00,00,30,00,00,00,00,00,
484000,00000324,false,Rx,0,8,7C,46,23,80,46,06,00,32,
485000,0000037C,false,Rx,0,8,E0,00,E1,33,00,01,00,3B,
485000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
486000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
486000,00000156,false,Rx,0,6,00,1A,00,00,07,19,00,00,
486000,00000158,false,Rx,0,8,12,07,05,26,12,07,A4,1A,
486000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
487000,000001A6,false,Rx,0,8,02,00,40,47,56,80,00,03,
488000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
491000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
492000,00000097,false,Rx,0,8,81,60,60,02,05,00,00,0C,
493000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
493000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
494000,0000013F,false,Rx,0,8,01,0F,01,12,00,00,00,3E,
494000,0000017C,false,Rx,0,8,00,00,05,20,48,00,00,3E,
495000,0000033D,false,Rx,0,4,01,40,00,00,00,00,00,00,
495000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
496000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
496000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
496000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,3B,00,
496000,00000156,false,Rx,0,6,00,1A,00,01,07,27,00,00,
496000,00000158,false,Rx,0,8,12,11,05,2B,12,11,A4,2E,
496000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,000001D0,false,Rx,0,8,24,D2,49,28,91,71,25,BA,
0,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
498000,0000018E,false,Rx,0,3,00,07,37,00,00,00,00,00,
501000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
502000,00000097,false,Rx,0,8,81,60,60,02,05,00,00,1B,
503000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,00,
503000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
503000,0000013F,false,Rx,0,8,01,08,01,0B,01,2C,00,01,
503000,0000017C,false,Rx,0,8,00,00,05,3E,48,00,00,02,
503000,000001DC,false,Rx,0,4,02,05,3E,06,00,00,00,00,
505000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
505000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
506000,00000156,false,Rx,0,6,00,1A,00,01,07,36,00,00,
506000,00000158,false,Rx,0,8,12,1F,05,2D,12,1F,A4,3F,
506000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
506000,000001A6,false,Rx,0,8,02,00,40,47,52,80,00,16,
508000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,17,
509000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
0,00000097,false,Rx,0,8,81,60,60,02,02,00,00,2D,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
513000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,1F,
513000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
514000,0000013F,false,Rx,0,8,01,0F,01,0B,00,00,00,18,
514000,0000017C,false,Rx,0,8,00,00,05,3E,48,00,00,11,
515000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
515000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
515000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
516000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,0E,00,
516000,00000156,false,Rx,0,6,00,1A,00,00,07,0A,00,00,
516000,00000158,false,Rx,0,8,12,29,05,31,12,29,A4,07,
516000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
516000,000001D0,false,Rx,0,8,24,B6,48,B0,92,69,25,0B,
516000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
517000,0000030C,false,Rx,0,8,12,B4,16,46,01,60,90,24,
519000,0000018E,false,Rx,0,3,00,08,18,00,00,00,00,00,
522000,00000097,false,Rx,0,8,81,60,50,02,01,00,00,3E,
523000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,2E,
523000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
523000,0000013F,false,Rx,0,8,01,0D,01,06,00,AA,00,2A,
523000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
523000,0000017C,false,Rx,0,8,00,00,05,4F,48,00,00,2E,
523000,000001DC,false,Rx,0,4,02,05,4F,13,00,00,00,00,
526000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
526000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
526000,00000156,false,Rx,0,6,00,1A,00,01,07,18,00,00,
526000,00000158,false,Rx,0,8,12,27,05,36,12,27,A4,15,
527000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
527000,000001A6,false,Rx,0,8,02,00,40,53,60,80,00,29,
529000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
532000,00000097,false,Rx,0,8,81,20,50,01,FF,00,00,09,
533000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
533000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
533000,0000013F,false,Rx,0,8,01,0D,01,06,00,00,00,3D,
533000,0000017C,false,Rx,0,8,00,00,05,4F,48,00,00,3D,
534000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
535000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
535000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
535000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
535000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,1D,00,
537000,00000156,false,Rx,0,6,00,1A,00,01,07,27,00,00,
537000,00000158,false,Rx,0,8,12,34,05,3C,12,34,A4,22,
537000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
537000,000001D0,false,Rx,0,8,24,58,48,88,91,F9,24,6D,
537000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
538000,0000018E,false,Rx,0,3,00,08,36,00,00,00,00,00,
542000,00000097,false,Rx,0,8,81,20,50,01,FF,00,00,18,
543000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,00,
543000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
543000,0000013F,false,Rx,0,8,01,0C,01,05,00,28,00,08,
544000,0000017C,false,Rx,0,8,00,00,05,53,48,00,00,0B,
544000,000001DC,false,Rx,0,4,02,05,53,2D,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,3F,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
545000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
545000,00000156,false,Rx,0,6,00,1A,00,01,07,36,00,00,
545000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
547000,00000158,false,Rx,0,8,12,51,05,40,12,51,A4,3E,
547000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
547000,000001A6,false,Rx,0,8,02,00,40,53,4F,80,00,3B,
547000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,26,
548000,0000018E,false,Rx,0,3,00,07,0A,00,00,00,00,00,
553000,00000097,false,Rx,0,8,81,20,50,01,FC,00,00,2A,
553000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,1F,
553000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
554000,0000013F,false,Rx,0,8,01,0C,01,05,00,00,00,11,
554000,0000017C,false,Rx,0,8,00,00,05,53,48,00,00,1A,
556000,0000015A,false,Rx,0,8,00,00,FF,BD,00,00,00,02,
556000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
556000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
556000,000001B0,false,Rx,0,7,80,D0,7F,FF,00,00,21,00,
556000,00000156,false,Rx,0,6,00,1A,00,00,07,0A,00,00,
0,00000158,false,Rx,0,8,12,79,05,51,12,79,A4,0B,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
557000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,000001D0,false,Rx,0,8,24,84,48,CC,91,91,23,29,
0,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
557000,00000406,false,Rx,0,5,00,00,00,01,2B,00,00,00,
558000,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
562000,00000097,false,Rx,0,8,81,20,40,01,FD,00,00,39,
563000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,2E,
563000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
564000,0000013F,false,Rx,0,8,01,0C,01,04,00,00,00,21,
0,0000017C,false,Rx,0,8,00,00,05,53,48,00,00,29,
0,000001DC,false,Rx,0,4,02,05,53,3C,00,00,00,00,
565000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
566000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
566000,00000156,false,Rx,0,6,00,1A,00,00,07,19,00,00,
566000,00000421,false,Rx,0,5,00,00,00,01,3D,00,00,00,
566000,00000158,false,Rx,0,8,12,96,05,52,12,96,A4,1B,
567000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
567000,000001A6,false,Rx,0,8,02,00,40,53,49,80,00,04,
567000,00000309,false,Rx,0,8,13,3B,00,00,00,31,00,42,
567000,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
567000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
567000,00000378,false,Rx,0,8,08,11,02,13,40,60,00,0C,
568000,00000377,false,Rx,0,8,04,06,7D,74,B0,00,A2,07,
568000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
572000,00000097,false,Rx,0,8,81,20,40,01,FB,00,00,0E,
573000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
573000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
573000,0000013F,false,Rx,0,8,01,0D,01,05,FF,E2,00,30,
573000,0000017C,false,Rx,0,8,00,00,05,50,48,00,00,3B,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
576000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
576000,000001B0,false,Rx,0,7,80,D0,7F,FF,00,00,30,00,
576000,00000156,false,Rx,0,6,00,1A,00,00,07,28,00,00,
576000,00000158,false,Rx,0,8,12,7E,05,37,12,7E,A4,2B,
577000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
577000,000001D0,false,Rx,0,8,24,8C,49,08,92,59,20,5B,
577000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
0,0000018E,false,Rx,0,3,00,0D,31,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
583000,00000097,false,Rx,0,8,81,20,40,01,FC,00,00,1C,
583000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,00,
584000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
584000,0000013F,false,Rx,0,8,01,0D,01,05,00,00,00,01,
584000,0000017C,false,Rx,0,8,00,00,05,50,48,00,00,0E,
584000,000001DC,false,Rx,0,4,02,05,50,02,00,00,00,00,
584000,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
584000,00000324,false,Rx,0,8,7C,46,23,80,46,EF,00,0E,
584000,0000037C,false,Rx,0,8,F2,00,F4,33,00,01,00,07,
585000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,05,
585000,00000400,false,Rx,0,5,00,00,00,00,04,00,00,00,
585000,0000040C,false,Rx,0,8,67,00,00,80,FF,32,18,07,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
0,00000454,false,Rx,0,6,37,F5,02,29,90,07,00,00,
585000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
587000,00000156,false,Rx,0,6,00,1A,00,00,07,37,00,00,
587000,00000158,false,Rx,0,8,12,36,05,1F,12,36,A4,3C,
587000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
587000,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,05,00,
587000,000001A6,false,Rx,0,8,02,00,40,53,57,80,00,14,
588000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,35,
588000,000006C1,false,Rx,0,1,32,00,00,00,00,00,00,00,
589000,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
589000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
593000,00000097,false,Rx,0,8,80,E0,40,02,01,00,00,29,
593000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,1F,
593000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
593000,0000013F,false,Rx,0,8,01,11,01,09,FF,56,00,1E,
594000,0000017C,false,Rx,0,8,00,00,05,3F,48,00,00,10,
595000,0000033D,false,Rx,0,4,01,40,00,1F,00,00,00,00,
595000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
595000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
595000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
595000,00000156,false,Rx,0,6,00,1A,00,00,07,0A,00,00,
597000,000001B0,false,Rx,0,7,80,D0,7F,FF,00,00,03,00,
597000,00000158,false,Rx,0,8,11,E7,05,0D,11,E7,A4,0C,
597000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,000001D0,false,Rx,0,8,24,4C,48,78,91,D1,21,2C,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
598000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
601000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
602000,00000097,false,Rx,0,8,80,E0,40,01,FE,00,00,3D,
0,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,2E,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
603000,0000013F,false,Rx,0,8,01,11,01,09,00,00,00,26,
603000,0000017C,false,Rx,0,8,00,00,05,3F,48,00,00,2F,
605000,000001DC,false,Rx,0,4,02,05,3F,14,00,00,00,00,
605000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
0,00000156,false,Rx,0,6,00,1A,00,00,07,19,00,00,
606000,00000158,false,Rx,0,8,11,B1,05,03,11,B1,A4,17,
606000,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
607000,000001A6,false,Rx,0,8,02,00,40,53,44,80,00,27,
609000,0000018E,false,Rx,0,3,00,0A,25,00,00,00,00,00,
612000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
612000,00000097,false,Rx,0,8,81,20,50,01,FC,00,00,0C,
613000,00000136,false,Rx,0,8,00,00,00,0E,00,00,00,3D,
613000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
613000,0000013F,false,Rx,0,8,01,16,01,0D,FF,2E,00,3E,
614000,0000017C,false,Rx,0,8,00,00,05,2A,48,00,00,34,
615000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
615000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
615000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
617000,000001B0,false,Rx,0,7,80,90,7F,FF,00,00,16,00,
617000,00000156,false,Rx,0,6,00,1A,00,00,07,28,00,00,
617000,00000158,false,Rx,0,8,11,A7,05,06,11,A7,A4,29,
617000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
617000,000001D0,false,Rx,0,8,24,3C,47,C0,91,B9,22,B1,
618000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
618000,0000030C,false,Rx,0,8,12,B7,16,46,01,60,90,30,
619000,0000018E,false,Rx,0,3,00,09,35,00,00,00,00,00,
622000,00000097,false,Rx,0,8,81,60,50,01,F7,00,00,1C,
622000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,0F,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,02,
623000,0000013F,false,Rx,0,8,01,16,01,0D,00,00,00,0F,
623000,0000017C,false,Rx,0,8,00,00,05,2A,48,00,00,07,
624000,000001DC,false,Rx,0,4,02,05,2A,29,00,00,00,00,
626000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
0,00000156,false,Rx,0,6,00,1A,00,01,07,36,00,00,
626000,00000158,false,Rx,0,8,11,A7,05,11,11,A7,A4,3C,
626000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
627000,000001A6,false,Rx,0,8,02,00,40,5C,45,80,00,3C,
627000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,08,
629000,0000018E,false,Rx,0,3,00,0B,06,00,00,00,00,00,
633000,00000097,false,Rx,0,8,81,60,60,01,F5,00,00,2C,
0,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,1E,
0,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,11,
0,0000013F,false,Rx,0,8,01,16,01,0D,FF,56,00,15,
634000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
634000,0000017C,false,Rx,0,8,00,00,05,19,48,00,00,18,
635000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
635000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
635000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
636000,00000156,false,Rx,0,6,00,1A,00,00,07,0A,00,00,
636000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,2C,00,
636000,00000158,false,Rx,0,8,11,BB,05,14,11,BB,A4,02,
636000,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,000001D0,false,Rx,0,8,24,58,48,30,91,C9,21,F7,
0,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
639000,0000018E,false,Rx,0,3,00,03,1D,00,00,00,00,00,
642000,00000097,false,Rx,0,8,81,A0,60,01,F0,00,00,3C,
644000,00000136,false,Rx,0,8,10,00,00,0E,00,00,00,2D,
644000,0000013A,false,Rx,0,8,00,00,80,00,00,00,00,20,
644000,0000013F,false,Rx,0,8,01,1A,01,11,00,00,00,24,
644000,0000017C,false,Rx,0,8,00,00,05,19,48,00,00,27,
